match_id,rally_id,stroke_num,player_hitting,player1_pos,player2_pos,player1_x,player1_y,player2_x,player2_y,dist_players,dist_player1_net,dist_player2_net,disp_p1_center_dx,disp_p1_center_dy,disp_p2_center_dx,disp_p2_center_dy,dist_p1_center,dist_p2_center,vel_p1_dx,vel_p1_dy,vel_p2_dx,vel_p2_dy,shuttle_hit_from,shuttle_hit_to,stroke_type,prev_stroke_type,player1_pos_mask,player2_pos_mask,shuttle_hit_from_mask,shuttle_hit_to_mask,player1_x_mask,player1_y_mask,player2_x_mask,player2_y_mask,dist_players_mask,dist_player1_net_mask,dist_player2_net_mask,disp_p1_center_dx_mask,disp_p1_center_dy_mask,disp_p2_center_dx_mask,disp_p2_center_dy_mask,dist_p1_center_mask,dist_p2_center_mask,vel_p1_dx_mask,vel_p1_dy_mask,vel_p2_dx_mask,vel_p2_dy_mask,prev_stroke_type_mask
6,Point64,2,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift-Bh,Serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point64,3,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Smash,Net-Lift-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point64,4,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Block-Bh,Smash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point64,5,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Block-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point64,6,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point64,7,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Smash,Net-Lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point64,8,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,FAULT,Smash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point65,1,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,Unknown,Unknown,Serve,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6,Point65,2,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot-Bh,Serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point65,3,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Net-Shot-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point65,4,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift-Bh,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point65,5,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Center-Middle,Clear,Net-Lift-Bh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point65,6,2,Center-Middle,Center-Middle,2.333,4.135,3.316,11.098,7.032,2.565,4.398,-0.257,-0.785,0.726,-1.048,0.826,1.275,0.0,0.0,0.0,0.0,Unknown,Center-Front,Block,Clear,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
6,Point65,7,1,Center-Front,Center-Back,2.389,4.492,3.313,11.2,6.771,2.208,4.5,0.201,1.142,-0.723,1.15,1.16,1.358,-0.065,0.411,0.003,0.117,Center-Middle,Center-Back,Net-Shot,Block,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point65,8,2,Center-Middle,Center-Back,2.333,4.166,3.293,11.197,7.096,2.534,4.497,-0.257,-0.816,0.703,-1.147,0.856,1.345,-0.053,0.31,-0.019,-0.003,Center-Front,Center-Middle,Drive,Net-Shot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point65,9,1,Center-Middle,Center-Back,2.36,4.225,3.274,11.189,7.024,2.475,4.489,0.23,0.875,-0.684,1.139,0.905,1.329,-0.021,0.046,0.015,-0.006,Center-Back,Center-Middle,Clear,Drive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point65,10,2,Center-Middle,Center-Middle,2.568,3.922,3.21,10.507,6.616,2.778,3.807,-0.022,-0.572,0.62,-0.457,0.572,0.77,0.144,0.211,-0.044,-0.474,Center-Middle,Right-Back,Smash,Clear,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point65,11,1,Right-Back,Center-Middle,1.541,1.064,2.395,11.106,10.078,5.636,4.406,1.049,-2.286,0.195,1.056,2.515,1.074,0.878,-2.442,0.696,0.512,Center-Middle,Unknown,Block,Smash,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point66,1,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,Center-Middle,Unknown,Serve,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6,Point66,2,2,Center,Unknown,2.75,12.895,0.0,0.0,0.0,6.195,0.0,0.16,-9.545,0.0,0.0,9.546,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Drive-Bh,Serve,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
6,Point66,3,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Block-Bh,Drive-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point66,4,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,FAULT,Block-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point67,1,1,Center-Back,Right,2.584,0.104,0.613,1.563,2.452,6.596,5.137,0.006,-3.246,1.977,-8.487,3.246,8.714,-0.0,0.0,-0.0,0.0,Unknown,Left,Serve,None,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point67,2,2,Center-Back,Left,2.584,0.291,0.067,1.564,2.821,6.409,5.136,-0.006,3.059,-2.523,8.486,3.059,8.853,0.0,-0.208,-0.607,0.001,Center-Back,Center,Net-Lift-Bh,Serve,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point67,3,1,Center,Unknown,2.547,12.87,0.0,0.0,0.0,6.17,0.0,0.043,9.52,0.0,0.0,9.52,0.0,0.027,9.115,0.0,0.0,Left,Unknown,Clear-Bh,Net-Lift-Bh,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
6,Point67,4,2,Center,Unknown,3.239,10.986,0.0,0.0,0.0,4.286,0.0,0.649,-7.636,0.0,0.0,7.664,0.0,0.461,1.256,0.0,0.0,Center,Unknown,Smash,Clear-Bh,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
6,Point67,5,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Block,Smash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point67,6,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift,Block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point67,7,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Clear-Bh,Net-Lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point67,8,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Smash,Clear-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point67,9,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,FAULT,Smash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point68,1,2,Left,Unknown,5.148,8.705,0.0,0.0,0.0,2.005,0.0,2.558,-5.355,0.0,0.0,5.935,0.0,0.0,-0.0,0.0,0.0,Unknown,Unknown,Serve,None,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1
6,Point68,2,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point68,3,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift-Bh,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point68,4,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Right,Smash,Net-Lift-Bh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point68,5,2,Center-Middle,Right,2.674,3.781,3.481,6.132,2.486,2.919,0.568,0.084,-0.431,0.891,3.918,0.439,4.018,0.0,0.0,0.0,0.0,Unknown,Right-Front,Block-Bh,Smash,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
6,Point68,6,1,Right-Front,Center,1.366,5.932,2.601,6.214,1.267,0.768,0.486,1.224,2.582,-0.011,-3.836,2.857,3.836,1.321,2.173,0.889,0.083,Right,Center,Net-Lift,Block-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point68,7,2,Center-Middle,Center,1.798,3.833,2.503,6.092,2.366,2.867,0.608,-0.792,-0.483,-0.087,3.958,0.928,3.959,0.294,1.428,-0.067,-0.083,Right-Front,Right,Clear,Net-Lift,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point68,8,1,Right,Unknown,0.596,12.251,0.0,0.0,0.0,5.551,0.0,1.994,8.901,0.0,0.0,9.122,0.0,0.636,4.454,0.0,0.0,Center,Unknown,Clear-Bh,Clear,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
6,Point68,9,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right,Unknown,Block-Bh,Clear-Bh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point68,10,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,FAULT,Block-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point69,1,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,Unknown,Unknown,Serve,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6,Point69,2,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot-Bh,Serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point69,3,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Net-Shot-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point69,4,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Center-Back,Net-Lift,Net-Shot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point69,5,2,Center-Middle,Center-Back,2.383,3.92,3.292,11.252,7.388,2.78,4.552,-0.207,-0.57,0.702,-1.202,0.606,1.392,0.0,0.0,0.0,0.0,Unknown,Center-Middle,Smash,Net-Lift,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
6,Point69,6,1,Center-Middle,Center-Middle,2.406,3.548,2.862,10.331,6.798,3.152,3.631,0.184,0.198,-0.272,0.281,0.27,0.391,-0.019,-0.318,0.367,-0.787,Center-Back,Center-Middle,Block-Bh,Smash,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point69,7,2,Right-Back,Center-Middle,1.174,0.665,2.272,10.959,10.352,6.035,4.259,-1.416,2.685,-0.318,-0.909,3.036,0.963,-1.245,2.912,-0.596,0.634,Center-Middle,Right-Back,Block,Block-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point69,8,1,Right-Back,Center-Back,1.555,0.619,3.216,11.913,11.415,6.081,5.213,1.035,-2.731,-0.626,1.863,2.921,1.965,-0.353,-0.042,-0.874,0.883,Center-Middle,Center-Back,Net-Lift,Block,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point69,9,2,Left-Middle,Center-Back,3.456,3.285,3.32,12.286,9.002,3.415,5.586,0.866,0.065,0.73,-2.236,0.868,2.352,1.44,-2.019,0.079,0.282,Right-Back,Center-Front,Smash,Net-Lift,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point69,10,1,Center-Front,Center-Middle,2.821,6.148,2.928,9.987,3.84,0.552,3.287,-0.231,2.798,-0.338,-0.063,2.808,0.344,0.451,2.031,0.278,-1.63,Center-Back,Right-Back,Block-Bh,Smash,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point69,11,2,Center-Middle,Right-Back,2.622,4.33,3.556,12.973,8.693,2.37,6.273,0.032,-0.98,0.966,-2.923,0.981,3.078,-0.175,1.595,0.551,2.619,Center-Front,Center-Back,Net-Lift-Bh,Block-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point69,12,1,Center-Back,Left-Back,2.9,1.88,4.488,13.162,11.393,4.82,6.462,-0.31,-1.47,-1.898,3.112,1.502,3.645,-0.238,-2.094,-0.797,0.162,Right-Back,Unknown,Smash,Net-Lift-Bh,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,1,1,Center-Middle,Right-Back,1.811,4.287,1.254,11.175,6.91,2.413,4.475,0.779,0.937,1.336,1.125,1.219,1.747,-0.0,0.0,-0.0,0.0,Left-Back,Center,Serve,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,2,2,Center-Back,Center,3.186,1.599,2.986,1.71,0.229,5.101,4.99,0.596,1.751,0.396,8.34,1.85,8.349,1.309,2.56,1.649,-9.014,Center-Middle,Left-Middle,Net-Lift-Bh,Serve,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,3,1,Left-Middle,Unknown,3.675,2.345,0.0,0.0,0.0,4.355,0.0,-1.085,-1.005,0.0,0.0,1.479,0.0,-0.525,0.802,0.0,0.0,Center,Center-Back,Drive,Net-Lift-Bh,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
6,Point70,4,2,Center-Front,Center-Back,2.317,4.962,2.964,11.99,7.058,1.738,5.29,-0.273,-1.612,0.374,-1.94,1.635,1.976,-1.331,-2.566,0.0,0.0,Left-Middle,Center-Back,Drive,Drive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6,Point70,5,1,Center-Back,Center-Middle,3.014,1.745,2.676,11.037,9.298,4.955,4.337,-0.424,-1.605,-0.086,0.987,1.66,0.991,-0.774,-3.575,0.32,-1.058,Center-Back,Center-Middle,Block-Bh,Drive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,6,2,Center-Back,Center-Middle,3.129,1.623,3.175,11.163,9.54,5.077,4.463,0.539,1.727,0.585,-1.113,1.809,1.257,0.142,0.15,0.617,0.155,Center-Back,Center-Middle,Drive,Block-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,7,1,Center-Middle,Center-Middle,2.566,3.197,2.959,10.879,7.692,3.503,4.179,0.024,-0.153,-0.369,0.829,0.155,0.907,0.816,2.281,0.312,-0.412,Center-Middle,Center-Middle,Block-Bh,Drive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,8,2,Center-Middle,Center-Middle,2.17,3.824,2.515,11.015,7.199,2.876,4.315,-0.42,-0.474,-0.075,-0.965,0.633,0.968,-0.573,-0.909,-0.643,0.198,Center-Middle,Center-Middle,Net-Shot-Bh,Block-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,9,1,Center-Middle,Center-Middle,2.406,3.519,2.922,10.52,7.02,3.181,3.82,0.184,0.169,-0.332,0.47,0.25,0.575,-0.219,-0.282,-0.377,-0.458,Center-Middle,Center-Middle,Net-Shot,Net-Shot-Bh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,10,2,Center-Front,Center-Middle,2.576,6.029,2.635,11.071,5.042,0.671,4.371,-0.014,-2.679,0.045,-1.021,2.679,1.022,0.116,-1.708,-0.195,0.375,Center-Middle,Center-Front,Net-Lift-Bh,Net-Shot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,11,1,Center-Front,Center-Middle,2.674,5.527,2.759,10.216,4.69,1.173,3.516,-0.084,2.177,-0.169,0.166,2.179,0.237,-0.066,-0.342,-0.084,-0.582,Center-Middle,Unknown,Smash,Net-Lift-Bh,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Point70,12,2,Center,Unknown,2.472,8.241,0.0,0.0,0.0,1.541,0.0,-0.118,-4.891,0.0,0.0,4.892,0.0,-0.165,-2.206,0.0,0.0,Center-Front,Center-Front,Block,Smash,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
6,Point70,13,1,Center-Front,Right-Front,1.987,6.05,1.329,7.609,1.692,0.65,0.909,0.603,2.7,1.261,-2.441,2.767,2.747,0.462,-2.087,0.0,0.0,Unknown,Unknown,Net-Shot,Block,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
6,Point70,14,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Center-Front,Unknown,Net-Lift-Bh,Net-Shot,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point70,15,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Dropshot,Net-Lift-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point70,16,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Dropshot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point70,17,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point70,18,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point70,19,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Clear,Net-Lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,1,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,Unknown,Unknown,Serve,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6,Point71,2,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot,Serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,3,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift-Bh,Net-Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,4,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Clear-Bh,Net-Lift-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,5,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Dropshot,Clear-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,6,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot-Bh,Dropshot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,7,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift,Net-Shot-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,8,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Clear,Net-Lift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,9,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Smash,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,10,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Block-Bh,Smash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,11,2,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Shot-Bh,Block-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,12,1,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Net-Lift,Net-Shot-Bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,Point71,13,2,Left,Unknown,4.048,12.706,0.0,0.0,0.0,6.006,0.0,1.458,-9.356,0.0,0.0,9.469,0.0,0.0,0.0,0.0,0.0,Unknown,Left,Dropshot,Net-Lift,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
6,Point71,14,1,Left,Unknown,3.814,12.6,0.0,0.0,0.0,5.9,0.0,-1.224,9.25,0.0,0.0,9.331,0.0,0.15,-0.068,0.0,0.0,Unknown,Unknown,Net-Shot-Bh,Dropshot,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
